अ     a
ओबेरॉय      oberoy
ओबेसिटी   obesiti
ओबो       obo
ओब्लास्ट        oblast
ओब्लास्त        oblast
ओम  om
ओमकारा      omkara
ओमप्रकाश        omprakash
ओमर       omar
ओमा       oma
ओमान    oman
ओमाहा omaha
ओमी       omi
ओमेगा omega
ओमोउलु      omoulu
ओम्कारेश्वर       omkareshvar
ओयूपी oyupi
ओर  or
ओरंग    orang
ओरछा    orachha
ओरटोरिओ   ortorio
ओरल       oral
ओरलैंडो   oralaindo
ओरायन orayan
ओरिएंट      orient
ओरिएंटल   oriental
ओरिएंटेड        oriented
ओरिएंटेशन     orienteshan
ओरिजिन      orijin
ओरिजिनल   orijinl
ओरियन oriyan
ओरियल oriyal
ओरिस    oris
ओरी       ori
ओरे       ore
ओरेंज orenj
ओरेकल orekal
ओरेगन oregan
ओरेगोन      oregon
ओरैंग oraing
ओरैंगुटान     oraingutan
ओरैंगुटान्ग       oraingutang
ओर्थपेडीक     orthapedik
ओर्थोगोनल     orthogonl
ओर्स्टेड        orsted
ओल  ol
ओलंपिक      olampik
ओलंपिक्स        olampiks
ओलंपिया   olampiya
ओलंपियाड        olampiyad
ओलती    olati
ओलम्पिक   olampik
ओलम्पियाड     olampiyad
ओला       ola
ओलावृष्टि     olavrshti
ओलिंपिक   olimpik
ओलिंपिक्स     olimpiks
ओलिंपियन        olimpiyan
ओलिंपियाड     olimpiyad
ओलिंपियाडअ  olimpiyad
ओलिक    olik
ओलिम्पिक        olimpik
ओलियंडर   oliyandar
ओलियम oliyam
ओलिया oliya
ओलिव    oliv
ओलिवर olivar
ओलिविया   oliviya
ओले       ole
ओलों    olon
ओल्गा olga
ओल्ड    old
ओवन       ovan
ओवर       ovar
ओवरआल ovaral
ओवरऑल ovarol
ओवरकोट      ovarakot
ओवरचर ovarachar
ओवरटाइम   ovarataim
ओवरटेक      ovaratek
ओवरडोज      ovaradoj
ओवरड्राफ्ट  ovaradraft
ओवरबुक      ovarabuk
ओवरब्रिज        ovarabrij
ओवरराइड   ovararaid
ओवरले ovarale
ओवरलैप      ovaralaip
ओवरलोड      ovaralod
ओवरसियर   ovarasiyar
ओवरसीज      ovarasij
ओवरहाल      ovarahal
ओवरहेड      ovarahed
ओवरहॉल      ovarahol
ओवरों ovaron
ओवर्स ovars
ओवल       oval
ओवेन    oven
ओवोफ़्लाविन  ovoflavin
ओशन       oshan
ओशिनिया   oshiniya
ओशेनिया   osheniya
ओशो       osho
ओषधि    oshdhi
ओषधियाँ   oshdhiyan
ओष्ठहीन   oshthahin
ओष्ठी oshthi
ओस  os
ओसबोर्न   osaborn
ओसर       osar
ओसवाल osaval
ओसांक osank
ओसाका osaka
ओसामा osama
ओसारा osara
ओसारी osari
ओसियां      osiyan
ओसिरिस      osiris
ओसेतिया   osetiya
ओस्टवाल्ड     ostavald
ओस्मानाबाद  osmanbad
ओस्मियम   osmiyam
ओस्लो oslo
ओह  oh
ओहदा    ohada
ओहदे    ohade
ओहदेदार   ohadedar
ओहरी    ohare
ओहायो ohayo
ओहियो ohiyo
ओही       ohi
ओहो       oho
ओह्म    ohm
ओज़ोकेराइट     ojokerait
ओज़ोन    ojon
ओड़िया odiya
ओड़िशा odisha
ओड़िसा odisa
ओढ़कर    odhakar
ओढ़ना    odhan
ओढ़नी    odhane
ओफ़  of
औ     au
औंधा    aundha
औंधाना      aundhan
औंधे    aundhe
औंस       auns
औक  auk
औकात    aukat
औक्स    auks
औघड़       aughad
औचक       auchak
औचित्य      auchity
औचित्यपूर्ण       auchityapurn
औचित्यपूर्णता auchityapornta
औछा       auchha
औज  auj
औजार    aujar
औजारों      aujaron
औट  aut
औटन       autan
औटना    autana
औटपाय autapay
औत्कर्ष्य     autkarshy
औत्पत्तिक     autpatik
औत्सर्गिक     autsargik
औदरीय audariy
औदसा    audsa
औदात्य      audaty
औदार्य      audary
औदार्यवाद     audaryvad
औदीच्य      audichy
औद्यानिकी     audyaniki
औद्योगिक        audyogik
औद्योगिकता  audyogikta
औद्योगिकरण  audyogikaran
औद्योगिकी     audyogiki
औद्योगिकीकरण    audyogikikaran
औद्योगीकरण  audyogikaran
औद्योगीकृत  audyogikrt
औद्यौगिक        audyaugik
औधान    audhan
औनिप    aunip
औपचारिक   aupacharik
औपचारिकता     aupcharikata
औपचारिकताएँ       aupcharikataen
औपचारिकताओं       aupcharikataon
औपचारिकतायें    aupcharikatayen
औपनिवेशिक     aupniveshik
औपनिवेशीकरण       aupniveshekaran
औपन्यासिक     aupnyasik
औपबंधिक   aupbandhik
औपरीतल      auprital
औपसर्गिक        aupsargik
औप्चारिक        aupcharik
औप्बधिक   aupbadhik
औफ  auf
औफिस    aufis
औबेक्स      aubeks
और  aur
औरंगजेब   aurangajeb
औरंगाबाद        aurangabad
औरंगज़ेब   aurangajeb
औरगंजेब   auraganjeb
औरत       aurat
औरताना      auratan
औरते    aurate
औरतें auraten
औरतों auraton
औरसी    aursi
औरा       aura
औराई    aurae
औरिगन aurigan
औरेब    aureb
औरैया auraiya
औरों    auron
औरोरा aurora
और्       aur
और्व    aurv
और्वा aurva
औलाद    aulad
औलिया auliya
औली       auli
औषध       aushadh
औषधज्ञ      aushadhagy
औषधालय      aushdhalay
औषधालयों        aushadhalayon
औषधि    aushadhi
औषधियाँ   aushadhiyan
औषधियां   aushadhiyan
औषधियों   aushadhiyon
औषधी    aushadhi
औषधीय aushadhiy
औषधों aushadhon
औसत       ausat
औसतन    ausatan
औसती    ausati
औसना    ausan
औसर       ausar
औहदा    auhada
औज़ार    aujar
औज़ारों      aujaron
क     ka
कँगूरा      kangura
कँटिया      kantiya
कँपाना      kanpan
कँवर    kanvar
कँवल    kanval
कंकर    kankar
कंकरीट      kankarit
कंकाल kankal
कंकाली      kankale
कंकालीय   kankaliy
कंकालों   kankalon
कंक्रीट   kankrit
कंकड़    kankad
कंकड़दार   kankadadar
कंकड़ीला   kankadela
कंगन    kangan
कंगना kangan
कंगनी kangani
कंगर    kangar
कंगारु      kangaru
कंगारुओं        kangaruon
कंगारू      kangaru
कंगाल kangal
कंगाली      kangale
कंगुरा      kangura
कंगूरेदार     kangoredar
कंघा    kangha
कंघी    kanghi
कंचन    kanchan
कंचनजंगा        kanchanjanga
कंचनजंघा        kanchanjangha
कंचनपुर   kanchanpur
कंचा    kancha
कंची    kanchi
कंचुक kanchuk
कंचुकपक्ष     kanchukapaksh
कंचे    kanche
कंचेरा      kanchera
कंजर    kanjar
कंजर्वेटिव  kanjarvetiv
कंजाक्तिवा  kanjaktiva
कंजूम kanjum
कंजूस kanjos
कंजूसी      kanjusi
कंज्यूमर        kanjyumar
कंट       kant
कंटक    kantak
कंटकबन      kantakban
कंटकहीन   kantakhin
कंटिया      kantiya
कंटेंट      kantent
कंटेनर      kantenr
कंटेनरीकृत  kantenrikrt
कंटेनरों        kantenron
कंट्रास्ट     kantrast
कंट्री      kantri
कंट्रीवाइड  kantrevaid
कंट्रोल   kantrol
कंट्रोलर        kantrolar
कंट्रोल्स     kantrols
कंठ       kanth
कंठच्छेद        kanthachchhed
कंठनाली   kanthanli
कंठलंगोट        kanthalangot
कंठस्थ      kanthasth
कंठहार      kanthhar
कंठी    kanthi
कंडक्टर   kandaktar
कंडी    kandi
कंडीशन      kandishan
कंडीशनर   kandishanr
कंडीशनिंग     kandeshaning
कंडेनसेशन     kandenseshan
कंडोम kandom
कंत       kant
कंतूस kantus
कंद       kand
कंदकारी   kandakari
कंदर    kandar
कंदरा kandara
कंदराओं   kandaraon
कंदरान्वेषक       kandaranveshak
कंदरिया   kandariya
कंदर्प      kandrp
कंदहार      kandhar
कंदील kandil
कंदुक kanduk
कंधा    kandha
कंधार kandhar
कंधे    kandhe
कंधों kandhon
कंप       kanp
कंपकंपी   kanpakanpi
कंपकपी      kanpakapi
