अ     a       
ओनगा    onanaa  
ओनर्स onars   
ओनली    onalee  
ओना       onaa    
ओनाग्रेसी     onagresee       
ओनिडा onidaa  
ओनीक्स      oneeksa 
ओन्ली onlee   
ओप  op      
ओपन       opan    
ओपनर    opanar  
ओपनिंग      opaning 
ओपनी    opanee  
ओपरा    oparaa  
ओपल       opal    
ओपस्सम      opassam 
ओपिनियन   opiniyan        
ओपी       opee    
ओपीवी opevee  
ओपेक    opek    
ओपेन    open    
ओपेरा operaa  
ओप्टामीटर     optameetar      
ओब  oba     
ओबडाया      obadayaa        
ओबरा    obaraa  
ओबामा obamaa  
ओबिलिस्क        obilisk 
ओबी       obee    
ओबीसी obesee  OBC
ओबेराय      oberaaya        
ओबेरॉन      oberaan 
ओबेरॉय      oberaanya       
ओबेसिटी   obesitee        
ओबो       obo     
ओब्लास्ट        oblaast 
ओब्लास्त        oblaast 
ओम  om      
ओमकारा      omkaraa 
ओमप्रकाश        omprakaash      
ओमर       omar    
ओमा       omaa    
ओमान    omaan   
ओमाहा omahaa  
ओमी       omee    
ओमेगा omegaa  
ओमोउलु      omoulu  
ओम्कारेश्वर       omkaareshavar   
ओयूपी oyopee  
ओर  or      
ओरंग    orang   
ओरछा    oracha  
ओरटोरिओ   oratorio        
ओरल       oral    
ओरलैंडो   oralaindo       
ओरायन orayan  
ओरिएंट      orient  
ओरिएंटल   oriental        
ओरिएंटेड        oriented        
ओरिएंटेशन     orienteshan     
ओरिजिन      orijin  
ओरिजिनल   orijinal        
ओरियन oriyan  
ओरियल oriyal  
ओरिस    oris    
ओरी       oree    
ओरे       ore     
ओरेंज orenj   
ओरेकल orekal  
ओरेगन oregan  
ओरेगोन      oregon  
ओरैंग oraing  
ओरैंगुटान     oraingutaan     
ओरैंगुटान्ग       oraingutaang    
ओर्थपेडीक     orthpedic       
ओर्थोगोनल     orthogolan      
ओर्स्टेड        osarted 
ओल  ol      
ओलंपिक      olampik 
ओलंपिक्स        olampiks        
ओलंपिया   olampiyaa       
ओलंपियाड        olampiyaad      
ओलती    olatee  
ओलम्पिक   olampik 
ओलम्पियाड     olampiyaad      
ओला       olaa    
ओलावृष्टि     olaavrishti     
ओलिंपिक   olimpik 
ओलिंपिक्स     olimpiks        
ओलिंपियन        olimpiyan       
ओलिंपियाड     olimpiyaad      
ओलिंपियाडअ  olimpiyaada     
ओलिक    olik    
ओलिम्पिक        olimpik 
ओलियंडर   oliyandar       
ओलियम oliyam  
ओलिया oliyaa  
ओलिव    oliv    
ओलिवर olivar  
ओलिविया   oliviyaa        
ओले       ole     
ओलों    olon    
ओल्गा olgaa   
ओल्ड    old     
ओवन       ovan    
ओवर       ovar    
ओवरआल ovaraal 
ओवरऑल ovaraal 
ओवरकोट      ovarkot 
ओवरचर ovarchar        
ओवरटाइम   ovartaim        
ओवरटेक      ovartek 
ओवरडोज      ovardoj 
ओवरड्राफ्ट  ovardraft       
ओवरबुक      ovarbuk 
ओवरब्रिज        ovarbrij        
ओवरराइड   ovararaid       
ओवरले ovarle  
ओवरलैप      ovarlaip        
ओवरलोड      ovarlod 
ओवरसियर   ovarsiyar       
ओवरसीज      ovarseej        
ओवरहाल      ovarhaal        
ओवरहेड      ovarhed 
ओवरहॉल      ovarhaal        
ओवरों ovaron  
ओवर्स ovars   
ओवल       oval    
ओवेन    oven    
ओवोफ़्लाविन  ovoflaavin      
ओशन       oshan   
ओशिनिया   oshiniyaa       
ओशेनिया   osheniyaa       
ओशो       oso     
ओषधि    oshadhi 
ओषधियाँ   oshadhiyaan     
ओष्ठहीन   oshtheen        
ओष्ठी oshthee 
ओस  os      
ओसबोर्न   osborn  
ओसर       osar    
ओसवाल osvaal  
ओसांक osaank  
ओसाका osakaa  
ओसामा osamaa  
ओसारा osaraa  
ओसारी osaree  
ओसियां      osiyaan 
ओसिरिस      osiris  
ओसेतिया   osetiyaa        
ओस्टवाल्ड     ostvaald        
ओस्मानाबाद  osmanabaad      
ओस्मियम   osmiyam 
ओस्लो oslo    
ओह  oh      
ओहदा    ohadaa  
ओहदे    ohade   
ओहदेदार   ohadedaar       
ओहरी    oharee  
ओहायो ohaayo  
ओहियो ohiyo   
ओही       ohee    
ओहो       oho     
ओह्म    oham    
ओज़ोकेराइट     ojokeraait      
ओज़ोन    ozon    
ओड़िया odiyaa  
ओड़िशा odishaa 
ओड़िसा odisaa  
ओढ़कर    odhakal 
ओढ़ना    odhanaa 
ओढ़नी    odhanee 
ओफ़  of      
औ     auo     
औंधा    auondhaa        
औंधाना      auondhanaa      
औंधे    auondhe 
औंस       auons   
औक  auok    
औकात    auokaat 
औक्स    auoks   
औघड़       auoghar 
औचक       auochak 
औचित्य      auochitya       
औचित्यपूर्ण       auochityapoorn  
औचित्यपूर्णता auochityapornataa       
औछा       auochaa 
औज  auoj    
औजार    auojaar 
औजारों      auojaaron       
औट  auot    
औटन       auotan  
औटना    auotanaa        
औटपाय auotapaaya      
औत्कर्ष्य     auotkarshya     
औत्पत्तिक     auotpattik      
औत्सर्गिक     auotsargik      
औदरीय auodareeya      
औदसा    auodasaa        
औदात्य      auodatyaa       
औदार्य      auodaryaa       
औदार्यवाद     auodaryavaad    
औदीच्य      auodeechya      
औद्यानिकी     auodyaanikee    
औद्योगिक        auodyogik       
औद्योगिकता  auodyogikataa   
औद्योगिकरण  auodyogikaran   
औद्योगिकी     auodyogikee     
औद्योगिकीकरण    auodyogikeekaran        
औद्योगीकरण  auodyogeekaran  
औद्योगीकृत  auodyogeekrit   
औद्यौगिक        auodyaugik      
औधान    auodhaan        
औनिप    auonip  
औपचारिक   auopchaarik     
औपचारिकता     auopchariktaa   
औपचारिकताएँ       auopchariktaaen 
औपचारिकताओं       auopchariktaaon 
औपचारिकतायें    auopchariktaaen 
औपनिवेशिक     auopniveshik    
औपनिवेशीकरण       auopnivesheekaran       
औपन्यासिक     auopanyaasik    
औपबंधिक   auopabandhik    
औपरीतल      auopareetal     
औपसर्गिक        auopasargik     
औप्चारिक        auopcharik      
औप्बधिक   auopbandhik     
औफ  auof    
औफिस    auofis  office
औबेक्स      auobeks 
और  auor    
औरंगजेब   auorangjeb      
औरंगाबाद        auorangabaad    
औरंगज़ेब   auorangzeb      
औरगंजेब   auorangjeb      
औरत       auorat  
औरताना      auoratanaa      
औरते    auorate 
औरतें auoraten        
औरतों auoraton        
औरसी    auorasee        
औरा       auoraa  
औराई    auoraai 
औरिगन auorigan        
औरेब    auoreb  
औरैया auoraiyaa       
औरों    auoron  
औरोरा auororaa        
और्       auor    
और्व    auorva  
और्वा auorvaa 
औलाद    auolaad 
औलिया auoliyaa        
औली       auolee  
औषध       auoshadh        
औषधज्ञ      auoshadhgya     
औषधालय      auoshadhaalaya  
औषधालयों        auoshadhaalayon 
औषधि    auoshadhi       
औषधियाँ   auoshadhiyaan   
औषधियां   auoshadhiyaan   
औषधियों   auoshadhiyon    
औषधी    auoshadhee      
औषधीय auoshadheeya    
औषधों auoshadhon      
औसत       auosat  
औसतन    auosatan        
औसती    auosatee        
औसना    auosanaa        
औसर       auosar  
औहदा    auohadaa        
औज़ार    auozaar 
औज़ारों      zaaron  
क     k       
कँगूरा      kanguraa        
कँटिया      kantiyaa        
कँपाना      kanpanaa        
कँवर    kanvar  
कँवल    kanval  
कंकर    kankar  
कंकरीट      kankareet       
कंकाल kankaal 
कंकाली      kankalee        
कंकालीय   kankaleeya      
कंकालों   kankaalon       
कंक्रीट   kankreet        
कंकड़    kankad  
कंकड़दार   kankadaar       
कंकड़ीला   kankadelaa      
कंगन    kangan  
कंगना kanganaa        
कंगनी kanganee        
कंगर    kankar  
कंगारु      kangaroo        
कंगारुओं        kangaroon       
कंगारू      kangaroo        
कंगाल kangaal 
कंगाली      kangalee        
कंगुरा      kanguraa        
कंगूरेदार     kangoredaar     
कंघा    kanghaa 
कंघी    kanghee 
कंचन    kanchan 
कंचनजंगा        kanchanjangaa   
