अ     A
ऊंचाई ucchai
ऊंचाहार   ucchahaar
ऊंची    unchhee
ऊंचे    uncche
ऊंट       unth
ऊंटी    unthi
ऊंटों unthon
ऊख  ukh
ऊखल       ukhal
ऊचाई    uchai
ऊजल       ujal
ऊजड़       ujad
ऊटपटांग   uthpatang
ऊटी       ooty
ऊतक       ootak
ऊतकीय oothkiye
ऊतकों oothakoon
ऊति       ooti
ऊदबिलाव   oodvilaw
ऊदल       oodal
ऊदा       oodaa
ऊधमसिंह   udhamsingh
ऊधमी    udhmee
ऊन  oon
ऊनदार oondaar
ऊनी       oonee
ऊपर       oopar
ऊपरवाला   uparwala
ऊपरवाले   uparwale
ऊपरी    uparee
ऊफान    oofaan
ऊब  oob
ऊबना    oobnaa
ऊबाना ubaanaa
ऊमर       oomar
ऊमलायूट   oomlaayut
ऊरु       ooroo
ऊर्जस्विता  urjasvitaa
ऊर्जा urjaa 
ऊर्जावान        urjaawaan
ऊर्जित      urjit
ऊर्णायु   urnaayu
ऊर्दू urdoo
ऊर्ध्व      urdhav
ऊर्ध्वगामी  urdhvgamee
ऊर्ध्वता        urdhvartaa
ऊर्ध्वमुखी  urdhavmukhi
ऊर्ध्वरघात  urdharvghat
ऊर्ध्वा   urdhavaa
ऊर्ध्वाधर     urdhavaadhar
ऊल  ool
ऊलना    oolnaa
ऊषर       ushar
ऊषा       oosha
ऊष्मप्रवैगिकी ushmprashvaigiki
ऊष्मा ooshmaa
ऊष्मायन   ooshayaman
ऊष्मायित्र  usmaayitr
ऊष्मीय      usmiye
ऊसन्धि      oshadhi
ऊसर       osar
ऊहा       oohaa
ऊहापोह      oohapooh
ऊफ़ा       oofaa
ऋक्       rik
ऋगवेद rigavaid
ऋग्       riga
ऋग्वेद      rigvaid
ऋग्वेदीय        rigvaidiye
ऋग्वैदिक        rigvaidik
ऋचा       richa
ऋचाएँ richaayen
ऋचाओं richaaon
ऋचीक    richeek
ऋजु       riju
ऋण  rin
ऋणग्रस्त        ringrasth
ऋणग्रस्तता  ringrasthtaa
ऋणदाता      rindataa
ऋणदाताओं        rindataaon
ऋणदान rindaan
ऋणशोधनाक्षम       rinshodhnaacham
ऋणात्मक   rinaatmak
ऋणात्मकता     rinaatmaktaa
ऋणों    rinoon
ऋत  rit
ऋतिक    ritik
ऋतु       ritu
ऋतुओं rituoon
ऋतुक्षरित     ritusharit
ऋतुदर्शक        ritudharshak
ऋतुनिष्ट        ritunishth
ऋतुराज      rituraaj
ऋतुस्राव        ritusraav
ऋत्विक      ritvik
ऋद्धि riddhi
ऋषभ       rishabh
ऋषभदेव      rishabhdev
ऋषि       rishi
ऋषिकेश      rishikesh
ऋषियों      rishiyoon
ऍ     ye
ऍक्स    yex
ऍक्सपी      yexpi
ऍडीटर editor
ऍप्लिकेशन     application
ऍप्लीकेशन     appleecation
ऍम  yem
ऍफ़  yef
एँ  yenm
एंकर    anchor
एंक्लेव   enclave
एंगल    angle
एंगस    angus
एंगांग      agang
एंगेल्स   angles
एंग्री      angree
एंग्लिकन        anglican
एंग्लो      anglo
एंजल    angel
एंजल्स      angels
एंजाइम      engyme
एंजाइमों        engymo
एंजियोग्राफी    angiography
एंजियोप्लास्टी      angioplasty
एंजिल angel
एंजिलिस   angelis
एंजिल्स   anglese
एंजेल angel
एंजेला      angelaa
एंजेलिना        angelinaa
एंजेलीना        angeleenaa
एंजेलो      angelo
एंजेल्स   angels
एंटनी antony
एंटरटेनमेंट       entertainment
एंटरप्राइज  enterprise
एंटरप्राइज़  enterprize
एंटवर्प   entverp
एंटिटी      entity
एंटिना      antenna
एंटिलिआन        antillian
एंटिल्स   antilles
एंटी    anti
एंटीऑक्सीडेंट antioxidant
एंटीक entique
एंटीगुआ   antigua
एंटीजन      antigen
एंटीना      antenna
एंटीफ्ऱीज़र  antifreeze
एंटीबायोटिक       antibiotic
एंटीबायोटिक्स antibiotics
एंटीबॉडी        antibody
एंटीबॉयटिक  antibiotic
एंटीमनी   antimony
एंटीवायरस     antivirus
एंटीसेप्टिक       antiseptic
एंटेना      antenna
एंटोन anton
एंटोनियो        antonio
एंटोनी      antoine
एंट्री      entry
एंडनोट      endnote
एंडरसन      anderson
एंडी    andy
एंडोक्राइन  endocrine
एंडोक्राइन  endocrine
एंडोस्कोप     endoscope
एंडोस्कोपी  endoscopy
एंड्योिंरग  enduring
एंड्रयू   andrew
एंड्रयूज        andrews
एंड्रिया        andrea
एंड्रू      andrew
एंड्रॉयड        android
एंड्रोमेडा  andromeda
एंड्र्यू        andrew
एंथनी anthony
एंथोनी      anthony
एंथ्रेक्स     anthrax
एंथ्रोपोलॉजी    anthropology
एंपोरियम        emporium
एंबुलेंस        ambulances
एंबेसडर   ambassador
एंरेगोनाइट  algonite
एंव       and
एंसन    anson
एंज़ाइम      enzyme
एअर       air
एअरटाइम   airtime
एअरपोर्ट        airport
एअरलाइंस        airlines
एअरलाइन   airline
एआईआर NRI
एएन       AN
एएनएसआई   ANSA
एएफसी AFC
एएस       AS
एक  ik
एकक       ikak
एककार्मिक     ikkarmik
एककों ikkon
एकचक्र      ikchakra
एकचारी      ikchari
एकछत्र      ikchatr
एकजुट ikjut
एकजुटता   ikjutaa
एकटक    iktak
एकड       ikad
एकतंत्र   iktantra
एकतंत्रीय     iktantriye
एकतरफा      iktarfaa
एकतरफ़ा      iktarfaa
एकता    iktaa
एकतानता   iktaannaa
एकतारा      iktaraa
एकताल iktaal
एकत्र ikatr
एकत्रण      iktarn
एकत्रित   ikkatrit
एकत्रीकरण     ikatrikaran
एकत्व iktatva
एकत्ववाद        iktatavwaad
एकदम    ikdam
एकदिन ikdin
एकदिल ikdil
एकदिवसीय        ikdivasia
एकदूसरे   ikdurse
एकध्रुवीय     ikdhurviye
एकनाथ iknaath
एकनिष्ठ   iknishthya
एकनिष्ठा        iknisthaa
एकपक्षीय        ikpakshiye
एकबरसी      ikbarsee
एकबार ikbaar
एकबारगी   ikbargee
एकभाषिक   ikaabhishek
एकमत    ikmat
एकमात्र   ikmatr
एकमुखी      ikmukhi
एकमुश्त   ikmust
एकरस    ikrus
एकरसता      ikrustaa
एकरूप ikroop
एकरूपता   ikrooptaa
एकल       ikal
एकलपद ikalpad
एकलव्य      iklavvaya
एकला    ikklaa
एकलिंग      ikling
एकलिंगजी        iklingzi
एकलिंगी   iklingee
एकलौता      ikloataa
एकवचन ikvachan
एकविंश      ikvinsh
एकशः    ikkash
एकसदनी      iksadnee
एकसम    iksam
एकसमान      iksamaan
एकसमानता        iksamaantaa
एकसा    iksaa
एकसाँ iksaan
एकसाथ iksaath
एकसार iksaar
एकसुरा      iksuraa
एकस्व ikasv
एकस्वर      ikswar
एकस्वरता        ikswartaa
एकहत्था   ikhathaa
एकहि    ikkhi
एकांकी      ikanki
एकांग ikkang
एकांगी      ikkangee
एकांत ikkant
एकांतप्रिय  ikkantpriye
एकांतप्रियता    ikkantpriyetaa
एकांतभीति     ikkantbhiti
एकांतर      ikkantar
एकांतवास        ikkantvaas
एकांतवासी     ikkantvaasee
एकांतिक   ikantik
एकांश ikkansh
एकाउंट      account
एकाउंटिंग     accounting
एकाउंटेंट     accountant
एकाउंटेंट्स       accountants
एकाउंटेंसी  accountancy
एकाएक ikkaik
एकाकार      ikkaakaar
एकाकारता        ikkakaartaa
एकाकी ikkaakee
एकाकीपन   ikkaakeepan
एकाग्र      ikkagr
एकाग्रचित्त       ikkagrchit
एकाग्रता        ikkagrtaa
एकाग्रित        ikkaggirt
एकाडमी      academy
एकात्म      ikkatm
एकात्मकता     ikkatmaktaa
एकात्मता        ikkatmtaa
एकादश ikaadus
एकादशियाँ     ikkadarshiyaan
एकादशी      ikkadashi
एकाध    ikadh
एकाधिक      ikaadhik
एकाधिकार        ikkadhikaar
एकाधिकारप्राप्त   ikkadhikaarprapt
एकान्त      ikkant
एकान्तता        ikkanttaa
एकान्तमयता  ikkantmytaa
एकान्तरिक     ikkantrik
एकालाप      ikkalaap
एकाश्म      ikkashm
एकीकरण      ikkikaran
एकीकृत      ikkikirt
एकु       iku
एके       ikke
एकेडमी      academy
